,stc,snr,jitter,method,accuracy,fold
398,sine,-13,0.1,tlda,0.4,8
399,sine,-13,0.1,tlda,0.5,9
400,sine,-13,0.2,tlda,0.15,0
401,sine,-13,0.2,tlda,0.2,1
402,sine,-13,0.2,tlda,0.05,2
403,sine,-13,0.2,tlda,0.1,3
404,sine,-13,0.2,tlda,0.2,4
405,sine,-13,0.2,tlda,0.15,5
406,sine,-13,0.2,tlda,0.1,6
407,sine,-13,0.2,tlda,0.15,7
408,sine,-13,0.2,tlda,0.15,8
409,sine,-13,0.2,tlda,0.1,9
410,sine,-13,0.3,tlda,0.05,0
411,sine,-13,0.3,tlda,0.15,1
412,sine,-13,0.3,tlda,0.05,2
413,sine,-13,0.3,tlda,0.05,3
414,sine,-13,0.3,tlda,0.25,4
415,sine,-13,0.3,tlda,0.05,5
416,sine,-13,0.3,tlda,0.1,6
417,sine,-13,0.3,tlda,0.1,7
418,sine,-13,0.3,tlda,0.15,8
419,sine,-13,0.3,tlda,0.1,9
420,sine,-14,0.1,tlda,0.45,0
421,sine,-14,0.1,tlda,0.45,1
422,sine,-14,0.1,tlda,0.45,2
423,sine,-14,0.1,tlda,0.5,3
424,sine,-14,0.1,tlda,0.6,4
425,sine,-14,0.1,tlda,0.65,5
426,sine,-14,0.1,tlda,0.4,6
427,sine,-14,0.1,tlda,0.5,7
428,sine,-14,0.1,tlda,0.4,8
429,sine,-14,0.1,tlda,0.45,9
430,sine,-14,0.2,tlda,0.1,0
431,sine,-14,0.2,tlda,0.2,1
432,sine,-14,0.2,tlda,0.05,2
433,sine,-14,0.2,tlda,0.1,3
434,sine,-14,0.2,tlda,0.2,4
435,sine,-14,0.2,tlda,0.1,5
436,sine,-14,0.2,tlda,0.1,6
437,sine,-14,0.2,tlda,0.15,7
438,sine,-14,0.2,tlda,0.15,8
439,sine,-14,0.2,tlda,0.1,9
440,sine,-14,0.3,tlda,0.05,0
441,sine,-14,0.3,tlda,0.15,1
442,sine,-14,0.3,tlda,0.05,2
443,sine,-14,0.3,tlda,0.05,3
444,sine,-14,0.3,tlda,0.25,4
445,sine,-14,0.3,tlda,0.05,5
446,sine,-14,0.3,tlda,0.1,6
447,sine,-14,0.3,tlda,0.1,7
448,sine,-14,0.3,tlda,0.15,8
449,sine,-14,0.3,tlda,0.1,9
450,sine,-15,0.1,tlda,0.4,0
451,sine,-15,0.1,tlda,0.45,1
452,sine,-15,0.1,tlda,0.45,2
453,sine,-15,0.1,tlda,0.4,3
454,sine,-15,0.1,tlda,0.55,4
455,sine,-15,0.1,tlda,0.5,5
456,sine,-15,0.1,tlda,0.4,6
457,sine,-15,0.1,tlda,0.4,7
458,sine,-15,0.1,tlda,0.35,8
459,sine,-15,0.1,tlda,0.4,9
460,sine,-15,0.2,tlda,0.1,0
461,sine,-15,0.2,tlda,0.2,1
462,sine,-15,0.2,tlda,0.05,2
463,sine,-15,0.2,tlda,0.1,3
464,sine,-15,0.2,tlda,0.2,4
465,sine,-15,0.2,tlda,0.1,5
466,sine,-15,0.2,tlda,0.1,6
467,sine,-15,0.2,tlda,0.15,7
468,sine,-15,0.2,tlda,0.15,8
469,sine,-15,0.2,tlda,0.1,9
470,sine,-15,0.3,tlda,0.05,0
471,sine,-15,0.3,tlda,0.15,1
472,sine,-15,0.3,tlda,0.05,2
473,sine,-15,0.3,tlda,0.05,3
474,sine,-15,0.3,tlda,0.25,4
475,sine,-15,0.3,tlda,0.05,5
476,sine,-15,0.3,tlda,0.1,6
477,sine,-15,0.3,tlda,0.1,7
478,sine,-15,0.3,tlda,0.15,8
479,sine,-15,0.3,tlda,0.05,9
480,sine,-16,0.1,tlda,0.4,0
481,sine,-16,0.1,tlda,0.45,1
482,sine,-16,0.1,tlda,0.4,2
483,sine,-16,0.1,tlda,0.4,3
484,sine,-16,0.1,tlda,0.55,4
485,sine,-16,0.1,tlda,0.45,5
486,sine,-16,0.1,tlda,0.35,6
487,sine,-16,0.1,tlda,0.4,7
488,sine,-16,0.1,tlda,0.3,8
489,sine,-16,0.1,tlda,0.35,9
490,sine,-16,0.2,tlda,0.1,0
491,sine,-16,0.2,tlda,0.2,1
492,sine,-16,0.2,tlda,0.05,2
493,sine,-16,0.2,tlda,0.1,3
494,sine,-16,0.2,tlda,0.2,4
495,sine,-16,0.2,tlda,0.05,5
496,sine,-16,0.2,tlda,0.1,6
497,sine,-16,0.2,tlda,0.15,7
498,sine,-16,0.2,tlda,0.15,8
499,sine,-16,0.2,tlda,0.1,9
500,sine,-16,0.3,tlda,0.05,0
501,sine,-16,0.3,tlda,0.15,1
502,sine,-16,0.3,tlda,0.05,2
503,sine,-16,0.3,tlda,0.05,3
504,sine,-16,0.3,tlda,0.25,4
505,sine,-16,0.3,tlda,0.05,5
506,sine,-16,0.3,tlda,0.1,6
507,sine,-16,0.3,tlda,0.1,7
508,sine,-16,0.3,tlda,0.15,8
509,sine,-16,0.3,tlda,0.05,9
510,sine,-17,0.1,tlda,0.35,0
511,sine,-17,0.1,tlda,0.4,1
512,sine,-17,0.1,tlda,0.35,2
513,sine,-17,0.1,tlda,0.25,3
514,sine,-17,0.1,tlda,0.35,4
515,sine,-17,0.1,tlda,0.4,5
516,sine,-17,0.1,tlda,0.35,6
517,sine,-17,0.1,tlda,0.4,7
518,sine,-17,0.1,tlda,0.3,8
519,sine,-17,0.1,tlda,0.3,9
520,sine,-17,0.2,tlda,0.1,0
521,sine,-17,0.2,tlda,0.2,1
522,sine,-17,0.2,tlda,0.05,2
523,sine,-17,0.2,tlda,0.1,3
524,sine,-17,0.2,tlda,0.2,4
525,sine,-17,0.2,tlda,0.05,5
526,sine,-17,0.2,tlda,0.1,6
527,sine,-17,0.2,tlda,0.15,7
528,sine,-17,0.2,tlda,0.15,8
529,sine,-17,0.2,tlda,0.1,9
530,sine,-17,0.3,tlda,0.05,0
531,sine,-17,0.3,tlda,0.15,1
532,sine,-17,0.3,tlda,0.05,2
533,sine,-17,0.3,tlda,0.05,3
534,sine,-17,0.3,tlda,0.2,4
535,sine,-17,0.3,tlda,0.05,5
536,sine,-17,0.3,tlda,0.1,6
537,sine,-17,0.3,tlda,0.15,7
538,sine,-17,0.3,tlda,0.15,8
539,sine,-17,0.3,tlda,0.05,9
540,sine,-18,0.1,tlda,0.3,0
541,sine,-18,0.1,tlda,0.4,1
542,sine,-18,0.1,tlda,0.25,2
543,sine,-18,0.1,tlda,0.25,3
544,sine,-18,0.1,tlda,0.3,4
545,sine,-18,0.1,tlda,0.4,5
546,sine,-18,0.1,tlda,0.3,6
547,sine,-18,0.1,tlda,0.4,7
548,sine,-18,0.1,tlda,0.3,8
549,sine,-18,0.1,tlda,0.3,9
550,sine,-18,0.2,tlda,0.05,0
551,sine,-18,0.2,tlda,0.2,1
552,sine,-18,0.2,tlda,0.05,2
553,sine,-18,0.2,tlda,0.1,3
554,sine,-18,0.2,tlda,0.2,4
555,sine,-18,0.2,tlda,0.05,5
556,sine,-18,0.2,tlda,0.1,6
557,sine,-18,0.2,tlda,0.15,7
558,sine,-18,0.2,tlda,0.15,8
559,sine,-18,0.2,tlda,0.1,9
560,sine,-18,0.3,tlda,0.05,0
561,sine,-18,0.3,tlda,0.15,1
562,sine,-18,0.3,tlda,0.05,2
563,sine,-18,0.3,tlda,0.05,3
564,sine,-18,0.3,tlda,0.2,4
565,sine,-18,0.3,tlda,0.05,5
566,sine,-18,0.3,tlda,0.1,6
567,sine,-18,0.3,tlda,0.15,7
568,sine,-18,0.3,tlda,0.15,8
569,sine,-18,0.3,tlda,0.05,9
570,sine,-19,0.1,tlda,0.3,0
571,sine,-19,0.1,tlda,0.35,1
572,sine,-19,0.1,tlda,0.25,2
573,sine,-19,0.1,tlda,0.25,3
574,sine,-19,0.1,tlda,0.3,4
575,sine,-19,0.1,tlda,0.35,5
576,sine,-19,0.1,tlda,0.3,6
577,sine,-19,0.1,tlda,0.3,7
578,sine,-19,0.1,tlda,0.3,8
579,sine,-19,0.1,tlda,0.25,9
580,sine,-19,0.2,tlda,0.05,0
581,sine,-19,0.2,tlda,0.2,1
582,sine,-19,0.2,tlda,0.05,2
583,sine,-19,0.2,tlda,0.1,3
584,sine,-19,0.2,tlda,0.15,4
585,sine,-19,0.2,tlda,0.05,5
586,sine,-19,0.2,tlda,0.1,6
587,sine,-19,0.2,tlda,0.15,7
588,sine,-19,0.2,tlda,0.15,8
589,sine,-19,0.2,tlda,0.1,9
590,sine,-19,0.3,tlda,0.05,0
591,sine,-19,0.3,tlda,0.15,1
592,sine,-19,0.3,tlda,0.05,2
593,sine,-19,0.3,tlda,0.05,3
594,sine,-19,0.3,tlda,0.2,4
595,sine,-19,0.3,tlda,0.05,5
596,sine,-19,0.3,tlda,0.1,6
597,sine,-19,0.3,tlda,0.15,7
598,sine,-19,0.3,tlda,0.1,8
599,sine,-19,0.3,tlda,0.05,9
600,sine,-20,0.1,tlda,0.2,0
601,sine,-20,0.1,tlda,0.2,1
602,sine,-20,0.1,tlda,0.2,2
603,sine,-20,0.1,tlda,0.25,3
604,sine,-20,0.1,tlda,0.25,4
605,sine,-20,0.1,tlda,0.2,5
606,sine,-20,0.1,tlda,0.3,6
607,sine,-20,0.1,tlda,0.3,7
608,sine,-20,0.1,tlda,0.3,8
609,sine,-20,0.1,tlda,0.2,9
610,sine,-20,0.2,tlda,0.05,0
611,sine,-20,0.2,tlda,0.2,1
612,sine,-20,0.2,tlda,0.05,2
613,sine,-20,0.2,tlda,0.05,3
614,sine,-20,0.2,tlda,0.15,4
615,sine,-20,0.2,tlda,0.05,5
616,sine,-20,0.2,tlda,0.05,6
617,sine,-20,0.2,tlda,0.15,7
618,sine,-20,0.2,tlda,0.15,8
619,sine,-20,0.2,tlda,0.1,9
620,sine,-20,0.3,tlda,0.05,0
621,sine,-20,0.3,tlda,0.15,1
622,sine,-20,0.3,tlda,0.05,2
623,sine,-20,0.3,tlda,0.05,3
624,sine,-20,0.3,tlda,0.2,4
625,sine,-20,0.3,tlda,0.05,5
626,sine,-20,0.3,tlda,0.1,6
627,sine,-20,0.3,tlda,0.15,7
628,sine,-20,0.3,tlda,0.1,8
629,sine,-20,0.3,tlda,0.05,9
630,sine,-21,0.1,tlda,0.2,0
631,sine,-21,0.1,tlda,0.2,1
632,sine,-21,0.1,tlda,0.15,2
633,sine,-21,0.1,tlda,0.2,3
634,sine,-21,0.1,tlda,0.25,4
635,sine,-21,0.1,tlda,0.2,5
636,sine,-21,0.1,tlda,0.25,6
637,sine,-21,0.1,tlda,0.3,7
638,sine,-21,0.1,tlda,0.25,8
639,sine,-21,0.1,tlda,0.15,9
640,sine,-21,0.2,tlda,0.05,0
641,sine,-21,0.2,tlda,0.2,1
642,sine,-21,0.2,tlda,0.05,2
643,sine,-21,0.2,tlda,0.05,3
644,sine,-21,0.2,tlda,0.15,4
645,sine,-21,0.2,tlda,0.05,5
646,sine,-21,0.2,tlda,0.05,6
647,sine,-21,0.2,tlda,0.15,7
648,sine,-21,0.2,tlda,0.15,8
649,sine,-21,0.2,tlda,0.1,9
650,sine,-21,0.3,tlda,0.05,0
651,sine,-21,0.3,tlda,0.15,1
652,sine,-21,0.3,tlda,0.05,2
653,sine,-21,0.3,tlda,0.05,3
654,sine,-21,0.3,tlda,0.2,4
655,sine,-21,0.3,tlda,0.05,5
656,sine,-21,0.3,tlda,0.1,6
657,sine,-21,0.3,tlda,0.15,7
658,sine,-21,0.3,tlda,0.1,8
659,sine,-21,0.3,tlda,0.05,9
660,sine,-22,0.1,tlda,0.2,0
661,sine,-22,0.1,tlda,0.2,1
662,sine,-22,0.1,tlda,0.1,2
663,sine,-22,0.1,tlda,0.15,3
664,sine,-22,0.1,tlda,0.2,4
665,sine,-22,0.1,tlda,0.15,5
666,sine,-22,0.1,tlda,0.15,6
667,sine,-22,0.1,tlda,0.25,7
668,sine,-22,0.1,tlda,0.25,8
669,sine,-22,0.1,tlda,0.15,9
670,sine,-22,0.2,tlda,0.05,0
671,sine,-22,0.2,tlda,0.2,1
672,sine,-22,0.2,tlda,0.05,2
673,sine,-22,0.2,tlda,0.05,3
674,sine,-22,0.2,tlda,0.15,4
675,sine,-22,0.2,tlda,0.05,5
676,sine,-22,0.2,tlda,0.05,6
677,sine,-22,0.2,tlda,0.1,7
678,sine,-22,0.2,tlda,0.15,8
679,sine,-22,0.2,tlda,0.1,9
680,sine,-22,0.3,tlda,0.05,0
681,sine,-22,0.3,tlda,0.15,1
682,sine,-22,0.3,tlda,0.0,2
683,sine,-22,0.3,tlda,0.05,3
684,sine,-22,0.3,tlda,0.2,4
685,sine,-22,0.3,tlda,0.05,5
686,sine,-22,0.3,tlda,0.1,6
687,sine,-22,0.3,tlda,0.15,7
688,sine,-22,0.3,tlda,0.1,8
689,sine,-22,0.3,tlda,0.05,9
690,sine,-23,0.1,tlda,0.2,0
691,sine,-23,0.1,tlda,0.2,1
692,sine,-23,0.1,tlda,0.1,2
693,sine,-23,0.1,tlda,0.15,3
694,sine,-23,0.1,tlda,0.2,4
695,sine,-23,0.1,tlda,0.15,5
696,sine,-23,0.1,tlda,0.15,6
697,sine,-23,0.1,tlda,0.15,7
698,sine,-23,0.1,tlda,0.15,8
699,sine,-23,0.1,tlda,0.15,9
700,sine,-23,0.2,tlda,0.05,0
701,sine,-23,0.2,tlda,0.2,1
702,sine,-23,0.2,tlda,0.05,2
703,sine,-23,0.2,tlda,0.05,3
704,sine,-23,0.2,tlda,0.1,4
705,sine,-23,0.2,tlda,0.05,5
706,sine,-23,0.2,tlda,0.05,6
707,sine,-23,0.2,tlda,0.1,7
708,sine,-23,0.2,tlda,0.15,8
709,sine,-23,0.2,tlda,0.1,9
710,sine,-23,0.3,tlda,0.05,0
711,sine,-23,0.3,tlda,0.15,1
712,sine,-23,0.3,tlda,0.0,2
713,sine,-23,0.3,tlda,0.05,3
714,sine,-23,0.3,tlda,0.2,4
715,sine,-23,0.3,tlda,0.05,5
716,sine,-23,0.3,tlda,0.1,6
717,sine,-23,0.3,tlda,0.15,7
718,sine,-23,0.3,tlda,0.15,8
719,sine,-23,0.3,tlda,0.05,9
720,sine,-24,0.1,tlda,0.1,0
721,sine,-24,0.1,tlda,0.2,1
722,sine,-24,0.1,tlda,0.05,2
723,sine,-24,0.1,tlda,0.15,3
724,sine,-24,0.1,tlda,0.2,4
725,sine,-24,0.1,tlda,0.1,5
726,sine,-24,0.1,tlda,0.1,6
727,sine,-24,0.1,tlda,0.1,7
728,sine,-24,0.1,tlda,0.1,8
729,sine,-24,0.1,tlda,0.15,9
730,sine,-24,0.2,tlda,0.05,0
731,sine,-24,0.2,tlda,0.2,1
732,sine,-24,0.2,tlda,0.05,2
733,sine,-24,0.2,tlda,0.05,3
734,sine,-24,0.2,tlda,0.1,4
735,sine,-24,0.2,tlda,0.05,5
736,sine,-24,0.2,tlda,0.05,6
737,sine,-24,0.2,tlda,0.1,7
738,sine,-24,0.2,tlda,0.15,8
739,sine,-24,0.2,tlda,0.05,9
740,sine,-24,0.3,tlda,0.05,0
741,sine,-24,0.3,tlda,0.15,1
742,sine,-24,0.3,tlda,0.0,2
743,sine,-24,0.3,tlda,0.05,3
744,sine,-24,0.3,tlda,0.2,4
745,sine,-24,0.3,tlda,0.05,5
746,sine,-24,0.3,tlda,0.1,6
747,sine,-24,0.3,tlda,0.15,7
748,sine,-24,0.3,tlda,0.15,8
749,sine,-24,0.3,tlda,0.05,9
750,sine,-25,0.1,tlda,0.1,0
751,sine,-25,0.1,tlda,0.2,1
752,sine,-25,0.1,tlda,0.05,2
753,sine,-25,0.1,tlda,0.1,3
754,sine,-25,0.1,tlda,0.2,4
755,sine,-25,0.1,tlda,0.1,5
756,sine,-25,0.1,tlda,0.1,6
757,sine,-25,0.1,tlda,0.1,7
758,sine,-25,0.1,tlda,0.1,8
759,sine,-25,0.1,tlda,0.15,9
760,sine,-25,0.2,tlda,0.05,0
761,sine,-25,0.2,tlda,0.2,1
762,sine,-25,0.2,tlda,0.05,2
763,sine,-25,0.2,tlda,0.05,3
764,sine,-25,0.2,tlda,0.1,4
765,sine,-25,0.2,tlda,0.05,5
766,sine,-25,0.2,tlda,0.05,6
767,sine,-25,0.2,tlda,0.1,7
768,sine,-25,0.2,tlda,0.15,8
769,sine,-25,0.2,tlda,0.05,9
770,sine,-25,0.3,tlda,0.05,0
771,sine,-25,0.3,tlda,0.15,1
772,sine,-25,0.3,tlda,0.0,2
773,sine,-25,0.3,tlda,0.05,3
774,sine,-25,0.3,tlda,0.2,4
775,sine,-25,0.3,tlda,0.05,5
776,sine,-25,0.3,tlda,0.1,6
777,sine,-25,0.3,tlda,0.15,7
778,sine,-25,0.3,tlda,0.15,8
779,sine,-25,0.3,tlda,0.05,9
780,sine,-26,0.1,tlda,0.1,0
781,sine,-26,0.1,tlda,0.2,1
782,sine,-26,0.1,tlda,0.05,2
783,sine,-26,0.1,tlda,0.05,3
784,sine,-26,0.1,tlda,0.2,4
785,sine,-26,0.1,tlda,0.1,5
786,sine,-26,0.1,tlda,0.05,6
787,sine,-26,0.1,tlda,0.1,7
788,sine,-26,0.1,tlda,0.1,8
789,sine,-26,0.1,tlda,0.15,9
790,sine,-26,0.2,tlda,0.05,0
791,sine,-26,0.2,tlda,0.15,1
792,sine,-26,0.2,tlda,0.05,2
793,sine,-26,0.2,tlda,0.05,3
794,sine,-26,0.2,tlda,0.1,4
795,sine,-26,0.2,tlda,0.05,5
796,sine,-26,0.2,tlda,0.05,6
797,sine,-26,0.2,tlda,0.1,7
798,sine,-26,0.2,tlda,0.15,8
799,sine,-26,0.2,tlda,0.05,9
800,sine,-26,0.3,tlda,0.05,0
801,sine,-26,0.3,tlda,0.1,1
802,sine,-26,0.3,tlda,0.0,2
803,sine,-26,0.3,tlda,0.05,3
804,sine,-26,0.3,tlda,0.2,4
805,sine,-26,0.3,tlda,0.05,5
806,sine,-26,0.3,tlda,0.1,6
807,sine,-26,0.3,tlda,0.15,7
808,sine,-26,0.3,tlda,0.15,8
809,sine,-26,0.3,tlda,0.1,9
810,sine,-27,0.1,tlda,0.1,0
811,sine,-27,0.1,tlda,0.2,1
812,sine,-27,0.1,tlda,0.05,2
813,sine,-27,0.1,tlda,0.05,3
814,sine,-27,0.1,tlda,0.2,4
815,sine,-27,0.1,tlda,0.1,5
816,sine,-27,0.1,tlda,0.05,6
817,sine,-27,0.1,tlda,0.1,7
818,sine,-27,0.1,tlda,0.1,8
819,sine,-27,0.1,tlda,0.15,9
820,sine,-27,0.2,tlda,0.05,0
821,sine,-27,0.2,tlda,0.15,1
822,sine,-27,0.2,tlda,0.0,2
823,sine,-27,0.2,tlda,0.05,3
824,sine,-27,0.2,tlda,0.1,4
825,sine,-27,0.2,tlda,0.05,5
826,sine,-27,0.2,tlda,0.05,6
827,sine,-27,0.2,tlda,0.1,7
828,sine,-27,0.2,tlda,0.15,8
829,sine,-27,0.2,tlda,0.05,9
830,sine,-27,0.3,tlda,0.05,0
831,sine,-27,0.3,tlda,0.05,1
832,sine,-27,0.3,tlda,0.0,2
833,sine,-27,0.3,tlda,0.05,3
834,sine,-27,0.3,tlda,0.2,4
835,sine,-27,0.3,tlda,0.05,5
836,sine,-27,0.3,tlda,0.1,6
837,sine,-27,0.3,tlda,0.15,7
838,sine,-27,0.3,tlda,0.15,8
839,sine,-27,0.3,tlda,0.1,9
840,sine,-28,0.1,tlda,0.05,0
841,sine,-28,0.1,tlda,0.2,1
842,sine,-28,0.1,tlda,0.05,2
843,sine,-28,0.1,tlda,0.05,3
844,sine,-28,0.1,tlda,0.2,4
845,sine,-28,0.1,tlda,0.1,5
846,sine,-28,0.1,tlda,0.05,6
847,sine,-28,0.1,tlda,0.1,7
848,sine,-28,0.1,tlda,0.1,8
849,sine,-28,0.1,tlda,0.15,9
850,sine,-28,0.2,tlda,0.05,0
851,sine,-28,0.2,tlda,0.15,1
852,sine,-28,0.2,tlda,0.0,2
853,sine,-28,0.2,tlda,0.05,3
854,sine,-28,0.2,tlda,0.15,4
855,sine,-28,0.2,tlda,0.05,5
856,sine,-28,0.2,tlda,0.05,6
857,sine,-28,0.2,tlda,0.1,7
858,sine,-28,0.2,tlda,0.15,8
859,sine,-28,0.2,tlda,0.05,9
860,sine,-28,0.3,tlda,0.05,0
861,sine,-28,0.3,tlda,0.05,1
862,sine,-28,0.3,tlda,0.0,2
863,sine,-28,0.3,tlda,0.05,3
864,sine,-28,0.3,tlda,0.2,4
865,sine,-28,0.3,tlda,0.05,5
866,sine,-28,0.3,tlda,0.1,6
867,sine,-28,0.3,tlda,0.1,7
868,sine,-28,0.3,tlda,0.15,8
869,sine,-28,0.3,tlda,0.1,9
870,sine,-29,0.1,tlda,0.05,0
871,sine,-29,0.1,tlda,0.2,1
872,sine,-29,0.1,tlda,0.05,2
873,sine,-29,0.1,tlda,0.05,3
874,sine,-29,0.1,tlda,0.2,4
875,sine,-29,0.1,tlda,0.1,5
876,sine,-29,0.1,tlda,0.05,6
877,sine,-29,0.1,tlda,0.1,7
878,sine,-29,0.1,tlda,0.1,8
879,sine,-29,0.1,tlda,0.15,9
880,sine,-29,0.2,tlda,0.05,0
881,sine,-29,0.2,tlda,0.15,1
882,sine,-29,0.2,tlda,0.0,2
883,sine,-29,0.2,tlda,0.05,3
884,sine,-29,0.2,tlda,0.15,4
885,sine,-29,0.2,tlda,0.05,5
886,sine,-29,0.2,tlda,0.05,6
887,sine,-29,0.2,tlda,0.1,7
888,sine,-29,0.2,tlda,0.15,8
889,sine,-29,0.2,tlda,0.05,9
890,sine,-29,0.3,tlda,0.05,0
891,sine,-29,0.3,tlda,0.05,1
892,sine,-29,0.3,tlda,0.0,2
893,sine,-29,0.3,tlda,0.05,3
894,sine,-29,0.3,tlda,0.2,4
895,sine,-29,0.3,tlda,0.05,5
896,sine,-29,0.3,tlda,0.05,6
897,sine,-29,0.3,tlda,0.1,7
898,sine,-29,0.3,tlda,0.15,8
899,sine,-29,0.3,tlda,0.1,9
900,sine,-30,0.1,tlda,0.05,0
901,sine,-30,0.1,tlda,0.2,1
902,sine,-30,0.1,tlda,0.1,2
903,sine,-30,0.1,tlda,0.05,3
904,sine,-30,0.1,tlda,0.2,4
905,sine,-30,0.1,tlda,0.1,5
906,sine,-30,0.1,tlda,0.05,6
907,sine,-30,0.1,tlda,0.1,7
908,sine,-30,0.1,tlda,0.15,8
909,sine,-30,0.1,tlda,0.1,9
910,sine,-30,0.2,tlda,0.05,0
911,sine,-30,0.2,tlda,0.15,1
912,sine,-30,0.2,tlda,0.0,2
913,sine,-30,0.2,tlda,0.05,3
914,sine,-30,0.2,tlda,0.2,4
915,sine,-30,0.2,tlda,0.05,5
916,sine,-30,0.2,tlda,0.1,6
917,sine,-30,0.2,tlda,0.1,7
918,sine,-30,0.2,tlda,0.15,8
919,sine,-30,0.2,tlda,0.05,9
920,sine,-30,0.3,tlda,0.05,0
921,sine,-30,0.3,tlda,0.05,1
922,sine,-30,0.3,tlda,0.0,2
923,sine,-30,0.3,tlda,0.05,3
924,sine,-30,0.3,tlda,0.2,4
925,sine,-30,0.3,tlda,0.05,5
926,sine,-30,0.3,tlda,0.05,6
927,sine,-30,0.3,tlda,0.1,7
928,sine,-30,0.3,tlda,0.15,8
929,sine,-30,0.3,tlda,0.1,9
930,sine,-31,0.1,tlda,0.05,0
931,sine,-31,0.1,tlda,0.2,1
932,sine,-31,0.1,tlda,0.1,2
933,sine,-31,0.1,tlda,0.05,3
934,sine,-31,0.1,tlda,0.2,4
935,sine,-31,0.1,tlda,0.1,5
936,sine,-31,0.1,tlda,0.05,6
937,sine,-31,0.1,tlda,0.1,7
938,sine,-31,0.1,tlda,0.15,8
939,sine,-31,0.1,tlda,0.1,9
940,sine,-31,0.2,tlda,0.05,0
941,sine,-31,0.2,tlda,0.15,1
942,sine,-31,0.2,tlda,0.0,2
943,sine,-31,0.2,tlda,0.05,3
944,sine,-31,0.2,tlda,0.2,4
945,sine,-31,0.2,tlda,0.05,5
946,sine,-31,0.2,tlda,0.1,6
947,sine,-31,0.2,tlda,0.1,7
948,sine,-31,0.2,tlda,0.1,8
949,sine,-31,0.2,tlda,0.05,9
950,sine,-31,0.3,tlda,0.05,0
951,sine,-31,0.3,tlda,0.05,1
952,sine,-31,0.3,tlda,0.0,2
953,sine,-31,0.3,tlda,0.05,3
954,sine,-31,0.3,tlda,0.2,4
955,sine,-31,0.3,tlda,0.05,5
956,sine,-31,0.3,tlda,0.05,6
957,sine,-31,0.3,tlda,0.1,7
958,sine,-31,0.3,tlda,0.2,8
959,sine,-31,0.3,tlda,0.1,9
